Entity,Year,Wheat yield
South-eastern Asia (FAO),1967,0.4979
South-eastern Asia (FAO),1968,0.5763
South-eastern Asia (FAO),1969,0.4684
South-eastern Asia (FAO),1970,0.555
South-eastern Asia (FAO),1971,0.6243
South-eastern Asia (FAO),1972,0.54990005
South-eastern Asia (FAO),1973,0.5479
South-eastern Asia (FAO),1974,0.45550004
South-eastern Asia (FAO),1975,0.74520004
South-eastern Asia (FAO),1976,0.6526
South-eastern Asia (FAO),1977,0.8783
South-eastern Asia (FAO),1978,1.0256001
South-eastern Asia (FAO),1979,0.5037
South-eastern Asia (FAO),1980,1.1064001
South-eastern Asia (FAO),1981,1.11
South-eastern Asia (FAO),1982,1.3341
South-eastern Asia (FAO),1983,1.263
South-eastern Asia (FAO),1984,1.5942
South-eastern Asia (FAO),1985,1.7431
South-eastern Asia (FAO),1986,1.7121
South-eastern Asia (FAO),1987,1.7286
South-eastern Asia (FAO),1988,1.3060001
South-eastern Asia (FAO),1989,1.0723001
South-eastern Asia (FAO),1990,0.9524001
South-eastern Asia (FAO),1991,0.9551
South-eastern Asia (FAO),1992,0.9371
South-eastern Asia (FAO),1993,0.9301
South-eastern Asia (FAO),1994,0.8198
South-eastern Asia (FAO),1995,0.84070003
South-eastern Asia (FAO),1996,0.9427
South-eastern Asia (FAO),1997,1.0286
South-eastern Asia (FAO),1998,0.9559001
South-eastern Asia (FAO),1999,1.0915
South-eastern Asia (FAO),2000,1.143
South-eastern Asia (FAO),2001,1.1841
South-eastern Asia (FAO),2002,1.2602
South-eastern Asia (FAO),2003,1.2802
South-eastern Asia (FAO),2004,1.3864001
South-eastern Asia (FAO),2005,1.3867
South-eastern Asia (FAO),2006,1.5162001
South-eastern Asia (FAO),2007,1.5695001
South-eastern Asia (FAO),2008,1.7005001
South-eastern Asia (FAO),2009,1.7192
South-eastern Asia (FAO),2010,1.7708001
South-eastern Asia (FAO),2011,1.7670001
South-eastern Asia (FAO),2012,1.7735001
South-eastern Asia (FAO),2013,1.8013002
South-eastern Asia (FAO),2014,1.8379002
South-eastern Asia (FAO),2015,1.8505001
South-eastern Asia (FAO),2016,1.1837
South-eastern Asia (FAO),2017,1.8679001
South-eastern Asia (FAO),2018,1.8558002
South-eastern Asia (FAO),2019,1.8615001
South-eastern Asia (FAO),2020,1.8448001
South-eastern Asia (FAO),2021,1.8427
South-eastern Asia (FAO),2022,1.8267001
South-eastern Asia (FAO),2023,1.3720001
Southern Africa (FAO),1961,0.6305
Southern Africa (FAO),1962,0.5264
Southern Africa (FAO),1963,0.5888
Southern Africa (FAO),1964,0.80240005
Southern Africa (FAO),1965,0.4943
Southern Africa (FAO),1966,0.5034
Southern Africa (FAO),1967,0.82220006
Southern Africa (FAO),1968,0.7425
Southern Africa (FAO),1969,0.7077001
Southern Africa (FAO),1970,0.7207
Southern Africa (FAO),1971,0.82150006
Southern Africa (FAO),1972,0.83430004
Southern Africa (FAO),1973,0.9089001
Southern Africa (FAO),1974,0.85220003
Southern Africa (FAO),1975,0.97050005
Southern Africa (FAO),1976,1.1382
Southern Africa (FAO),1977,1.0386
Southern Africa (FAO),1978,0.90400004
Southern Africa (FAO),1979,1.0949001
Southern Africa (FAO),1980,0.90730006
Southern Africa (FAO),1981,1.2966
Southern Africa (FAO),1982,1.2083001
Southern Africa (FAO),1983,0.97520006
Southern Africa (FAO),1984,1.2003001
Southern Africa (FAO),1985,0.84970003
Southern Africa (FAO),1986,1.1953001
Southern Africa (FAO),1987,1.7871001
Southern Africa (FAO),1988,1.7860001
Southern Africa (FAO),1989,1.0836
Southern Africa (FAO),1990,1.0893002
Southern Africa (FAO),1991,1.4643002
Southern Africa (FAO),1992,1.7517
Southern Africa (FAO),1993,1.8371
Southern Africa (FAO),1994,1.7247
Southern Africa (FAO),1995,1.4439001
Southern Africa (FAO),1996,2.0867
Southern Africa (FAO),1997,1.7581
Southern Africa (FAO),1998,2.505
Southern Africa (FAO),1999,2.3676002
Southern Africa (FAO),2000,2.5528002
Southern Africa (FAO),2001,2.5609
Southern Africa (FAO),2002,2.5265002
Southern Africa (FAO),2003,2.0066001
Southern Africa (FAO),2004,1.996
Southern Africa (FAO),2005,2.3344
Southern Africa (FAO),2006,2.7039
Southern Africa (FAO),2007,2.9529
Southern Africa (FAO),2008,2.7847002
Southern Africa (FAO),2009,2.9458003
Southern Africa (FAO),2010,2.5492
Southern Africa (FAO),2011,3.2524002
Southern Africa (FAO),2012,3.6905003
Southern Africa (FAO),2013,3.6580002
Southern Africa (FAO),2014,3.6023002
Southern Africa (FAO),2015,2.9593003
Southern Africa (FAO),2016,3.7115002
Southern Africa (FAO),2017,3.1015
Southern Africa (FAO),2018,3.6690001
Southern Africa (FAO),2019,2.8354
Southern Africa (FAO),2020,4.1390004
Southern Africa (FAO),2021,4.3250003
Southern Africa (FAO),2022,3.6926003
Southern Africa (FAO),2023,3.759
Southern Asia (FAO),1961,0.85420007
Southern Asia (FAO),1962,0.8679001
Southern Asia (FAO),1963,0.7965
Southern Asia (FAO),1964,0.7699001
Southern Asia (FAO),1965,0.88430005
Southern Asia (FAO),1966,0.81280005
Southern Asia (FAO),1967,0.87540007
Southern Asia (FAO),1968,1.0413
Southern Asia (FAO),1969,1.0847
Southern Asia (FAO),1970,1.1106
Southern Asia (FAO),1971,1.1314001
Southern Asia (FAO),1972,1.2069001
Southern Asia (FAO),1973,1.1797
Southern Asia (FAO),1974,1.1206
Southern Asia (FAO),1975,1.2455001
Southern Asia (FAO),1976,1.3404001
Southern Asia (FAO),1977,1.3180001
Southern Asia (FAO),1978,1.3646001
Southern Asia (FAO),1979,1.4695001
Southern Asia (FAO),1980,1.3818
Southern Asia (FAO),1981,1.4923002
Southern Asia (FAO),1982,1.5427
Southern Asia (FAO),1983,1.6368002
Southern Asia (FAO),1984,1.6432
Southern Asia (FAO),1985,1.6685001
Southern Asia (FAO),1986,1.8320001
Southern Asia (FAO),1987,1.6863002
Southern Asia (FAO),1988,1.7563001
Southern Asia (FAO),1989,1.9132
Southern Asia (FAO),1990,1.8708001
Southern Asia (FAO),1991,1.9938002
Southern Asia (FAO),1992,2.098
Southern Asia (FAO),1993,2.0532
Southern Asia (FAO),1994,2.0837
Southern Asia (FAO),1995,2.2514
Southern Asia (FAO),1996,2.1728
Southern Asia (FAO),1997,2.3125
Southern Asia (FAO),1998,2.2872
Southern Asia (FAO),1999,2.3455
Southern Asia (FAO),2000,2.4684
Southern Asia (FAO),2001,2.4048002
Southern Asia (FAO),2002,2.4886003
Southern Asia (FAO),2003,2.4163
Southern Asia (FAO),2004,2.4938002
Southern Asia (FAO),2005,2.4572
Southern Asia (FAO),2006,2.4398003
Southern Asia (FAO),2007,2.5699
Southern Asia (FAO),2008,2.4755
Southern Asia (FAO),2009,2.6334
Southern Asia (FAO),2010,2.5853002
Southern Asia (FAO),2011,2.6587
Southern Asia (FAO),2012,2.7742002
Southern Asia (FAO),2013,2.7910001
Southern Asia (FAO),2014,2.8438
Southern Asia (FAO),2015,2.6376002
Southern Asia (FAO),2016,2.8566003
Southern Asia (FAO),2017,2.9938002
Southern Asia (FAO),2018,3.1135
Southern Asia (FAO),2019,3.1669002
Southern Asia (FAO),2020,3.1088002
Southern Asia (FAO),2021,3.1648002
Southern Asia (FAO),2022,3.1773002
Southern Asia (FAO),2023,3.2269
Southern Europe (FAO),1961,1.3956001
Southern Europe (FAO),1962,1.5634001
Southern Europe (FAO),1963,1.5135001
Southern Europe (FAO),1964,1.4887
Southern Europe (FAO),1965,1.6985
Southern Europe (FAO),1966,1.7693001
Southern Europe (FAO),1967,1.9153001
Southern Europe (FAO),1968,1.8051001
Southern Europe (FAO),1969,1.8240001
Southern Europe (FAO),1970,1.7695001
Southern Europe (FAO),1971,2.1628
Southern Europe (FAO),1972,1.9641001
Southern Europe (FAO),1973,2.0296001
Southern Europe (FAO),1974,2.2829
Southern Europe (FAO),1975,2.2645001
Southern Europe (FAO),1976,2.3796003
Southern Europe (FAO),1977,2.1586
Southern Europe (FAO),1978,2.4020002
Southern Europe (FAO),1979,2.3026001
Southern Europe (FAO),1980,2.6329
Southern Europe (FAO),1981,2.2803001
Southern Europe (FAO),1982,2.4679
Southern Europe (FAO),1983,2.3734
Southern Europe (FAO),1984,2.9912002
Southern Europe (FAO),1985,2.7563002
Southern Europe (FAO),1986,2.7104
Southern Europe (FAO),1987,2.9175003
Southern Europe (FAO),1988,3.0000002
Southern Europe (FAO),1989,2.7447002
Southern Europe (FAO),1990,2.8731003
Southern Europe (FAO),1991,3.2332
Southern Europe (FAO),1992,2.7510002
Southern Europe (FAO),1993,2.9657001
Southern Europe (FAO),1994,2.9593003
Southern Europe (FAO),1995,2.601
Southern Europe (FAO),1996,2.9548001
Southern Europe (FAO),1997,2.6833003
Southern Europe (FAO),1998,3.1818001
Southern Europe (FAO),1999,2.6761003
Southern Europe (FAO),2000,3.0604
Southern Europe (FAO),2001,2.6742
Southern Europe (FAO),2002,2.9367
Southern Europe (FAO),2003,2.6177
Southern Europe (FAO),2004,3.4159
Southern Europe (FAO),2005,2.7377
Southern Europe (FAO),2006,3.1991003
Southern Europe (FAO),2007,3.3178003
Southern Europe (FAO),2008,3.5768
Southern Europe (FAO),2009,3.2196002
Southern Europe (FAO),2010,3.2829
Southern Europe (FAO),2011,3.5996003
Southern Europe (FAO),2012,3.2744
Southern Europe (FAO),2013,3.7121003
Southern Europe (FAO),2014,3.3950002
Southern Europe (FAO),2015,3.4736001
Southern Europe (FAO),2016,3.8962002
Southern Europe (FAO),2017,3.2278001
Southern Europe (FAO),2018,3.9662
Southern Europe (FAO),2019,3.6131003
Southern Europe (FAO),2020,4.1795
Southern Europe (FAO),2021,4.2702003
Southern Europe (FAO),2022,3.5912
Southern Europe (FAO),2023,3.2434
Spain,1850,0.45999998
Spain,1911,0.91999996
Spain,1934,1.47
Spain,1950,0.87
Spain,1961,0.8837001
Spain,1962,1.1307
Spain,1963,1.1456001
Spain,1964,0.96090007
Spain,1965,1.1077
Spain,1966,1.1646
Spain,1967,1.3263001
Spain,1968,1.3401
Spain,1969,1.2271
Spain,1970,1.0813001
Spain,1971,1.4908001
Spain,1972,1.2718002
Spain,1973,1.2584001
Spain,1974,1.4330001
Spain,1975,1.6169001
Spain,1976,1.6003001
Spain,1977,1.4969001
Spain,1978,1.7464001
Spain,1979,1.6003001
Spain,1980,2.2379
Spain,1981,1.2934
Spain,1982,1.6568002
Spain,1983,1.6392
Spain,1984,2.6249
Spain,1985,2.6079001
Spain,1986,2.0776002
Spain,1987,2.6074
Spain,1988,2.7852
Spain,1989,2.3597
Spain,1990,2.3789
Spain,1991,2.4592001
Spain,1992,1.9426
Spain,1993,2.4492002
Spain,1994,2.1843002
Spain,1995,1.4761001
Spain,1996,3.0016003
Spain,1997,2.2498002
Spain,1998,2.8424
Spain,1999,2.0987
Spain,2000,3.0997002
Spain,2001,2.3003001
Spain,2002,2.8347
Spain,2003,2.9236002
Spain,2004,3.2628002
Spain,2005,1.7707
Spain,2006,2.8755002
Spain,2007,3.5692
Spain,2008,3.2483003
Spain,2009,2.7103002
Spain,2010,3.0498002
Spain,2011,3.4475002
Spain,2012,2.3718002
Spain,2013,3.6447
Spain,2014,2.9806004
Spain,2015,2.9236002
Spain,2016,3.4886003
Spain,2017,2.3263001
Spain,2018,4.0328
Spain,2019,3.1463003
Spain,2020,4.2532005
Spain,2021,4.0238004
Spain,2022,2.9957001
Spain,2023,2.0683002
Sudan,2012,1.7297001
Sudan,2013,1.9534001
Sudan,2014,2.1219
Sudan,2015,3.4393003
Sudan,2016,2.381
Sudan,2017,2.6887
Sudan,2018,2.4472
Sudan,2019,2.3908002
Sudan,2020,2.2324
Sudan,2021,2.3154001
Sudan,2022,1.7
Sudan,2023,1.35
Sudan (former),1961,1.6098001
Sudan (former),1962,1.6588001
Sudan (former),1963,1.3635001
Sudan (former),1964,1.5758002
Sudan (former),1965,0.98330003
Sudan (former),1966,1.2033001
Sudan (former),1967,1.0825001
Sudan (former),1968,0.9793
Sudan (former),1969,1.1173002
Sudan (former),1970,0.9458
Sudan (former),1971,1.3426
Sudan (former),1972,1.0249001
Sudan (former),1973,1.4601
Sudan (former),1974,1.3352001
Sudan (former),1975,1.0835
Sudan (former),1976,0.9021
Sudan (former),1977,1.0868001
Sudan (former),1978,1.261
Sudan (former),1979,0.6843
Sudan (former),1980,1.2112
Sudan (former),1981,1.1875
Sudan (former),1982,1.0275
Sudan (former),1983,1.8621
Sudan (former),1984,1.1156
Sudan (former),1985,1.6356001
Sudan (former),1986,1.3161
Sudan (former),1987,1.3253001
Sudan (former),1988,1.2562
Sudan (former),1989,1.4970001
Sudan (former),1990,1.5857
Sudan (former),1991,1.4819001
Sudan (former),1992,2.2111
Sudan (former),1993,1.3790001
Sudan (former),1994,1.3287001
Sudan (former),1995,1.6113001
Sudan (former),1996,1.7698002
Sudan (former),1997,1.9497
Sudan (former),1998,2.2941003
Sudan (former),1999,1.2113001
Sudan (former),2000,2.3266003
Sudan (former),2001,2.5225
Sudan (former),2002,2.1385002
Sudan (former),2003,1.9645001
Sudan (former),2004,2.4167001
Sudan (former),2005,2.4615002
Sudan (former),2006,3.8320003
Sudan (former),2007,2.8258002
Sudan (former),2008,1.9458002
Sudan (former),2009,1.6042
Sudan (former),2010,1.7935001
Sudan (former),2011,1.5982001
Sweden,1961,3.2627
Sweden,1962,3.0609
Sweden,1963,3.0169
Sweden,1964,4.1053
Sweden,1965,3.7500002
Sweden,1966,3.0372002
Sweden,1967,4.4457
Sweden,1968,4.3271003
Sweden,1969,3.4542
Sweden,1970,3.6341002
Sweden,1971,4.0534
Sweden,1972,4.2162004
Sweden,1973,4.5176005
Sweden,1974,5.3041005
Sweden,1975,4.8313003
Sweden,1976,4.4668
Sweden,1977,4.0702
Sweden,1978,4.4891005
Sweden,1979,4.1256003
Sweden,1980,4.1455
Sweden,1981,4.7707005
Sweden,1982,5.2611003
Sweden,1983,5.1286
Sweden,1984,5.6337004
Sweden,1985,4.8303
Sweden,1986,5.5661006
Sweden,1987,4.7913
Sweden,1988,5.1762004
Sweden,1989,6.1940002
Sweden,1990,6.4494004
Sweden,1991,5.8591003
Sweden,1992,5.3249
Sweden,1993,5.8993
Sweden,1994,5.3403
Sweden,1995,5.9441004
Sweden,1996,6.0597005
Sweden,1997,5.9742002
Sweden,1998,5.6494
Sweden,1999,6.0236006
Sweden,2000,5.9066005
Sweden,2001,5.9412003
Sweden,2002,6.1487007
Sweden,2003,5.4849
Sweden,2004,5.9798
Sweden,2005,6.3334002
Sweden,2006,5.4627004
Sweden,2007,6.2571006
Sweden,2008,6.1087003
Sweden,2009,6.0776005
Sweden,2010,5.3966002
Sweden,2011,5.3786
Sweden,2012,6.2379003
Sweden,2013,5.7792006
Sweden,2014,6.806
Sweden,2015,7.2132006
Sweden,2016,6.3204
Sweden,2017,6.9891005
Sweden,2018,4.3498
Sweden,2019,7.4055004
Sweden,2020,7.1561003
Sweden,2021,6.3194003
Sweden,2022,6.9950004
Sweden,2023,5.4543
Switzerland,1961,2.7134001
Switzerland,1962,3.8648002
Switzerland,1963,2.8725002
Switzerland,1964,3.6435
Switzerland,1965,3.2267
Switzerland,1966,3.2281003
Switzerland,1967,4.0257
Switzerland,1968,3.8521004
Switzerland,1969,3.5260003
Switzerland,1970,3.5664
Switzerland,1971,3.9819
Switzerland,1972,4.2021003
Switzerland,1973,3.7852
Switzerland,1974,4.6371
Switzerland,1975,3.9593003
Switzerland,1976,4.3917003
Switzerland,1977,3.6212
Switzerland,1978,4.5892005
Switzerland,1979,4.914
Switzerland,1980,4.3628
Switzerland,1981,4.703
Switzerland,1982,4.9157004
Switzerland,1983,4.8924003
Switzerland,1984,6.2623
Switzerland,1985,5.6688
Switzerland,1986,5.098
Switzerland,1987,4.8457003
Switzerland,1988,6.0181003
Switzerland,1989,6.5735
Switzerland,1990,5.6376004
Switzerland,1991,5.9471
Switzerland,1992,5.5114
Switzerland,1993,5.9382005
Switzerland,1994,5.4925003
Switzerland,1995,5.9798
Switzerland,1996,6.6149
Switzerland,1997,5.9787006
Switzerland,1998,6.1811004
Switzerland,1999,5.2609
Switzerland,2000,5.9477005
Switzerland,2001,5.5116005
Switzerland,2002,5.6340003
Switzerland,2003,5.0550003
Switzerland,2004,6.1177006
Switzerland,2005,5.7316003
Switzerland,2006,5.813
Switzerland,2007,5.9803
Switzerland,2008,6.0014
Switzerland,2009,6.0214
Switzerland,2010,5.749
Switzerland,2011,6.2952003
Switzerland,2012,5.7763
Switzerland,2013,5.3834
Switzerland,2014,6.3489003
Switzerland,2015,5.9882007
Switzerland,2016,4.3705
Switzerland,2017,6.0940003
Switzerland,2018,5.8301005
Switzerland,2019,5.7514
Switzerland,2020,6.2186003
Switzerland,2021,5.1395
Switzerland,2022,5.4657006
Switzerland,2023,5.1397004
Syria,1961,0.57540005
Syria,1962,0.9696
Syria,1963,0.76320004
Syria,1964,0.7454001
Syria,1965,0.86
Syria,1966,0.6553
Syria,1967,0.8734001
Syria,1968,0.67340004
Syria,1969,0.82180005
Syria,1970,0.4659
Syria,1971,0.67590004
Syria,1972,1.3353001
Syria,1973,0.40210003
Syria,1974,1.0603001
Syria,1975,0.91600007
Syria,1976,1.1257
Syria,1977,0.7968
Syria,1978,1.0613002
Syria,1979,0.91340005
Syria,1980,1.536
Syria,1981,1.6629001
Syria,1982,1.2734001
Syria,1983,1.2493001
Syria,1984,0.96430004
Syria,1985,1.3548001
Syria,1986,1.7933002
Syria,1987,1.4001
Syria,1988,1.8778001
Syria,1989,0.82320005
Syria,1990,1.5436001
Syria,1991,1.6864
Syria,1992,2.2056003
Syria,1993,2.6182
Syria,1994,2.3838003
Syria,1995,2.5457
Syria,1996,2.5200002
Syria,1997,1.7214001
Syria,1998,2.3885002
Syria,1999,1.6790001
Syria,2000,1.8498001
Syria,2001,2.8178003
Syria,2002,2.8436003
Syria,2003,2.7355
Syria,2004,2.4778001
Syria,2005,2.4523
Syria,2006,2.7599
Syria,2007,2.4231002
Syria,2008,1.4397
Syria,2009,2.5754
Syria,2010,1.9280001
Syria,2011,2.5366
Syria,2012,2.2517002
Syria,2013,2.3158002
Syria,2014,1.5718001
Syria,2015,2.3385
Syria,2016,1.4299
Syria,2017,1.5819001
Syria,2018,1.115
Syria,2019,2.2927
Syria,2020,2.1091
Syria,2021,1.2454001
Syria,2022,1.3102
Syria,2023,2.3062
Taiwan,1961,2.0335002
Taiwan,1962,2.0675
Taiwan,1963,1.1349001
Taiwan,1964,2.0722
Taiwan,1965,2.1128001
Taiwan,1966,1.9651
Taiwan,1967,2.0069
Taiwan,1968,2.2185001
Taiwan,1969,2.1352
Taiwan,1970,1.8293002
Taiwan,1971,2.2645001
Taiwan,1972,2.3006003
Taiwan,1973,2.3860002
Taiwan,1974,2.4276001
Taiwan,1975,2.3991003
Taiwan,1976,2.4382
Taiwan,1977,2.3065002
Taiwan,1978,2.0808
Taiwan,1979,2.5803
Taiwan,1980,2.4969
Taiwan,1981,2.6595001
Taiwan,1982,2.2956002
Taiwan,1983,1.2682
Taiwan,1984,2.3206003
Taiwan,1985,2.0180001
Taiwan,1986,3.2566001
Taiwan,1987,3.6506002
Taiwan,1988,3.4384
Taiwan,1989,3.5378003
Taiwan,1990,2.7023
Taiwan,1991,3.0092
Taiwan,1992,3.0856001
Taiwan,1993,3.4901001
Taiwan,1994,3.2504
Taiwan,1995,3.3681002
Taiwan,1996,3.3860002
Taiwan,1997,4.25
Taiwan,1998,2.4444
Taiwan,1999,4.6316004
Taiwan,2000,3.5278003
Taiwan,2001,3.4412
Taiwan,2002,3.6389
Taiwan,2003,3.5200002
Taiwan,2004,3.2162
Taiwan,2005,3.1613002
Taiwan,2006,4.0448003
Taiwan,2007,4.2286005
Taiwan,2008,4.4242005
Taiwan,2009,4.4938
Taiwan,2010,2.7253
Taiwan,2011,2.163
Taiwan,2012,3.3442001
Taiwan,2013,1.9889001
Taiwan,2014,3.0833
Taiwan,2015,2.354
Taiwan,2016,1.5514001
Taiwan,2017,2.2487001
Taiwan,2018,2.4085002
Taiwan,2019,1.8871001
Taiwan,2020,2
Taiwan,2021,1.5000001
Taiwan,2022,3.0000002
Taiwan,2023,3.0000002
Tajikistan,1992,0.90730006
Tajikistan,1993,0.8513
Tajikistan,1994,0.84090006
Tajikistan,1995,0.88820004
Tajikistan,1996,0.8566
Tajikistan,1997,1.2687
Tajikistan,1998,1.1448001
Tajikistan,1999,1.1486
Tajikistan,2000,1.1839001
Tajikistan,2001,1.3098001
Tajikistan,2002,1.7898002
Tajikistan,2003,1.9716
Tajikistan,2004,1.9897001
Tajikistan,2005,1.9603001
Tajikistan,2006,1.9967
Tajikistan,2007,2.3500001
Tajikistan,2008,1.9866
Tajikistan,2009,3.0343
Tajikistan,2010,3.0159001
Tajikistan,2011,2.3359
Tajikistan,2012,2.6758
Tajikistan,2013,2.9735003
Tajikistan,2014,2.9680002
Tajikistan,2015,3.032
Tajikistan,2016,3.0828001
Tajikistan,2017,3.1471002
Tajikistan,2018,3.0483003
Tajikistan,2019,3.1705
Tajikistan,2020,3.1520002
Tajikistan,2021,3.101
Tajikistan,2022,3.0370002
Tajikistan,2023,3.1309001
Tanzania,1961,0.76250005
Tanzania,1962,0.97660005
Tanzania,1963,1.1143001
Tanzania,1964,1.0840001
Tanzania,1965,1.0006
Tanzania,1966,1.1256
Tanzania,1967,1.1322
Tanzania,1968,1.1579001
Tanzania,1969,1.0789001
Tanzania,1970,0.95000005
Tanzania,1971,0.76620007
Tanzania,1972,0.9638
Tanzania,1973,1.5351001
Tanzania,1974,1.7826
Tanzania,1975,1.2321
Tanzania,1976,1.3061
Tanzania,1977,1.9298002
Tanzania,1978,1.3462
Tanzania,1979,1.5963001
Tanzania,1980,1.4063001
Tanzania,1981,1.8627
Tanzania,1982,1.2789
Tanzania,1983,1.554
Tanzania,1984,1.5958002
Tanzania,1985,1.6961
Tanzania,1986,1.8137001
Tanzania,1987,1.8228002
Tanzania,1988,1.4153001
Tanzania,1989,1.6768001
Tanzania,1990,2.0381
Tanzania,1991,1.6700001
Tanzania,1992,1.4555001
Tanzania,1993,1.342
Tanzania,1994,1.2090001
Tanzania,1995,1.3817
Tanzania,1996,1.3957
Tanzania,1997,1.3869001
Tanzania,1998,1.1217
Tanzania,1999,1.4363002
Tanzania,2000,0.45610002
Tanzania,2001,1.7076
Tanzania,2002,2.5106003
Tanzania,2003,2.752
Tanzania,2004,1.9488001
Tanzania,2005,2.8838003
Tanzania,2006,2.0667
Tanzania,2007,1.0986
Tanzania,2008,1.0046
Tanzania,2009,0.5521
Tanzania,2010,1.1429001
Tanzania,2011,1.0404
Tanzania,2012,0.9915
Tanzania,2013,0.97
Tanzania,2014,1.6573001
Tanzania,2015,0.8468
Tanzania,2016,1.1094
Tanzania,2017,1.1839001
Tanzania,2018,1.0901
Tanzania,2019,1.5029001
Tanzania,2020,1.2879001
Tanzania,2021,1
Tanzania,2022,1.1
Tanzania,2023,1.442
Thailand,1986,1.1932
Thailand,1987,1.25
Thailand,1988,0.5546
Thailand,1989,0.72540003
Thailand,1990,0.6107001
Thailand,1991,0.48610002
Thailand,1992,0.6753
Thailand,1993,0.61670005
Thailand,1994,0.70000005
Thailand,1995,0.67820007
Thailand,1996,0.6455
Thailand,1997,0.68520004
Thailand,1998,0.6894001
Thailand,1999,0.69310004
Thailand,2000,0.69690007
Thailand,2001,0.70100003
Thailand,2002,0.70650005
Thailand,2003,0.73880005
Thailand,2004,0.7566
Thailand,2005,0.77570003
Thailand,2006,0.7922
Thailand,2007,0.8083
Thailand,2008,0.8248
Thailand,2009,0.84830004
Thailand,2010,0.8786
Thailand,2011,0.91340005
Thailand,2012,0.8696
Thailand,2013,1.25
Thailand,2014,1.0823001
Thailand,2015,1.005
Thailand,2016,1.0363001
Thailand,2017,1.0719001
Thailand,2018,1.0306001
Thailand,2019,1.0211
Thailand,2020,1.0285001
Thailand,2021,1.0378001
Thailand,2022,1.0392
Thailand,2023,1.0372
Tunisia,1961,0.5471
Tunisia,1962,0.8
Tunisia,1963,0.8
Tunisia,1964,0.7667
Tunisia,1965,0.8
Tunisia,1966,0.81250006
Tunisia,1967,0.73330003
Tunisia,1968,0.8
Tunisia,1969,0.68570006
Tunisia,1970,0.57670003
Tunisia,1971,0.77650005
Tunisia,1972,1.0158
Tunisia,1973,0.9368
Tunisia,1974,0.9021
Tunisia,1975,0.98420006
Tunisia,1976,0.81000006
Tunisia,1977,0.78700006
Tunisia,1978,0.7928
Tunisia,1979,0.6641
Tunisia,1980,1.0188
Tunisia,1981,1.2299001
Tunisia,1982,1.2829001
Tunisia,1983,0.66450006
Tunisia,1984,0.7904001
Tunisia,1985,1.3359001
Tunisia,1986,1.1667
Tunisia,1987,1.4005
Tunisia,1988,1.2470001
Tunisia,1989,0.754
Tunisia,1990,1.2721001
Tunisia,1991,1.7006
Tunisia,1992,1.7030001
Tunisia,1993,1.3700001
Tunisia,1994,1.0694001
Tunisia,1995,1.2780001
Tunisia,1996,1.6151
Tunisia,1997,1.1061001
Tunisia,1998,1.4248002
Tunisia,1999,1.4184
Tunisia,2000,1.1727
Tunisia,2001,2
Tunisia,2002,1.4144001
Tunisia,2003,2.1412
Tunisia,2004,1.6634
Tunisia,2005,1.6918001
Tunisia,2006,1.4941001
Tunisia,2007,1.8762001
Tunisia,2008,1.7174001
Tunisia,2009,2.1038
Tunisia,2010,1.8923001
Tunisia,2011,2.0791001
Tunisia,2012,2.0203001
Tunisia,2013,1.4614002
Tunisia,2014,2.0930002
Tunisia,2015,1.3985001
Tunisia,2016,1.8227
Tunisia,2017,1.636
Tunisia,2018,1.7345
Tunisia,2019,2.2628002
Tunisia,2020,1.7195001
Tunisia,2021,1.9525001
Tunisia,2022,1.9603001
Tunisia,2023,1.2158002
Turkey,1961,0.9093
Turkey,1962,1.0818001
Turkey,1963,1.2700001
Turkey,1964,1.0538001
Turkey,1965,1.0749
Turkey,1966,1.2040001
Turkey,1967,1.2463001
Turkey,1968,1.1498001
Turkey,1969,1.2292
Turkey,1970,1.1701
Turkey,1971,1.5485001
Turkey,1972,1.4096
Turkey,1973,1.1908001
Turkey,1974,1.2579001
Turkey,1975,1.5931001
Turkey,1976,1.7859001
Turkey,1977,1.7854002
Turkey,1978,1.8034002
Turkey,1979,1.8730001
Turkey,1980,1.8484001
Turkey,1981,1.8357
Turkey,1982,1.9424001
Turkey,1983,1.7755
Turkey,1984,1.9187001
Turkey,1985,1.8364002
Turkey,1986,2.0342
Turkey,1987,2.0334
Turkey,1988,2.1861002
Turkey,1989,1.7580001
Turkey,1990,2.1227
Turkey,1991,2.1288002
Turkey,1992,2.0405002
Turkey,1993,2.1642
Turkey,1994,1.7975001
Turkey,1995,1.9315001
Turkey,1996,1.9852
Turkey,1997,2.0174
Turkey,1998,2.2564
Turkey,1999,1.9409001
Turkey,2000,2.2928002
Turkey,2001,2.0765002
Turkey,2002,2.1006002
Turkey,2003,2.0987
Turkey,2004,2.2658002
Turkey,2005,2.3309
Turkey,2006,2.3595002
Turkey,2007,2.1675
Turkey,2008,2.3451002
Turkey,2009,2.5664
Turkey,2010,2.44
Turkey,2011,2.7038002
Turkey,2012,2.6723
Turkey,2013,2.8451002
Turkey,2014,2.4294
Turkey,2015,2.8803003
Turkey,2016,2.707
Turkey,2017,2.8060002
Turkey,2018,2.7440002
Turkey,2019,2.7811003
Turkey,2020,2.9647
Turkey,2021,2.6649
Turkey,2022,2.9916003
Turkey,2023,3.2199001
Turkmenistan,1992,1.9137
Turkmenistan,1993,1.9577
Turkmenistan,1994,2.5763001
Turkmenistan,1995,1.5904001
Turkmenistan,1996,0.77590007
Turkmenistan,1997,1.4252
Turkmenistan,1998,2.4904
